id,title_ru,title_original,year,rating_kp,rating_imdb,poster_url,description,film_length,countries,genres,actors,directors,budget,premiere_world,age_rating,link
596125,Гонка,Rush,2013,8.1,8.1,https://kinopoiskapiunofficial.tech/images/posters/kp/596125.jpg,"1970-е. Два непримиримых соперника в гонках «Формула-1» — обаятельный плейбой-англичанин Джеймс Хант и дисциплинированный перфекционист-австриец Ники Лауда — доводят себя до предела физической и психологической выносливости ради победы. Каждый из них стремится быть первым, а ошибка на трассе может стоить гонщикам жизни.",123 мин,"США, Великобритания","драма, биография, спорт","Крис Хемсворт, Даниэль Брюль, Оливия Уайлд, Александра Мария Лара, Пьерфранческо Фавино",Рон Ховард,,,18+,https://www.kinopoisk.ru/film/596125/
348,Эта замечательная жизнь,It's a Wonderful Life,1947,8.4,8.6,https://kinopoiskapiunofficial.tech/images/posters/kp/348.jpg,"Джордж Бейли, житель небольшого провинциального городка, всегда хотел повидать мир, но обстоятельства не давали ему покинуть родные места. Он жертвовал собой ради других, копил каждый цент, чтобы содержать семью, брал взаймы и защищал городок от злого банкира Поттера. И вот, в канун Рождества, расстроенный бесчисленными проблемами и терзаемый мыслями, что лучше бы и вовсе не рождаться, Джордж решается на отчаянный поступок. Но именно в этот момент к нему приходит ангел, чтобы показать мужчине, какой была бы жизнь, если бы он не родился.",130 мин,США,"драма, мелодрама, фэнтези, семейный","Джеймс Стюарт, Донна Рид, Лайонел Бэрримор, Томас Митчелл, Генри Треверс",Фрэнк Капра,,,12+,https://www.kinopoisk.ru/film/348/
57004,Игрушка,Le jouet,1976,8.0,7.4,https://kinopoiskapiunofficial.tech/images/posters/kp/57004.jpg,"Незадачливый сотрудник редакции Франсуа, опасаясь потерять работу, соглашается на экстравагантное предложение своего босса и… становится живой игрушкой для его капризного избалованного сына. Этот ребёнок, ни в чем не знающий отказа, испробовал все виды развлечений, и вот теперь с надменной радостью манипулирует взрослым мужчиной, вынужденным играть роль домашнего клоуна. Но постепенно между мальчиком и его «игрушкой» возникают доверительные отношения.",95 мин,Франция,"драма, комедия","Пьер Ришар, Мишель Буке, Фабрис Греко, Жак Франсуа, Даниэль Чеккальди",Франсис Вебер,,,12+,https://www.kinopoisk.ru/film/57004/
2494,Казино,Casino,1995,8.1,8.2,https://kinopoiskapiunofficial.tech/images/posters/kp/2494.jpg,"Никто не может сравниться с Сэмом Ротстином. Никто не умеет зарабатывать деньги, как он. Никто не умеет работать так самоотверженно и аккуратно, как трудяга Сэм. За свои неоспоримые достоинства Ротстин получил кличку Ас. И именно поэтому боссы мафии решили поручить Асу заправлять огромным шикарным казино в Лас-Вегасе. А чтобы Сэму никто не мешал работать, мафиози отправили вслед за Асом друга детства Ротстина - Никки Санторо, отпетого бандита и безжалостного головореза.",171 мин,"США, Франция","драма, криминал","Роберт Де Ниро, Шэрон Стоун, Джо Пеши, Джеймс Вудс, Дон Риклз",Мартин Скорсезе,,,18+,https://www.kinopoisk.ru/film/2494/
351,Красота по-американски,American Beauty,1999,8.0,8.3,https://kinopoiskapiunofficial.tech/images/posters/kp/351.jpg,"Лестер Бернэм переживает кризис среднего возраста. Его не уважают и не ценят на работе, а от счастливой семьи осталась лишь видимость. У жены Кэролайн страстный роман с коллегой по работе, а угрюмая дочь-подросток Джейн увлечена соседским парнем, побывавшим в психиатрической больнице.

Терзаемый душевными муками Лестер впадает в депрессию. Но неожиданно для себя влюбляется в одноклассницу дочери Анджелу, и эта страсть дает Лестеру мощный жизненный импульс. Он ощущает прилив сил и желаний и готов снова радоваться красоте.",122 мин,США,драма,"Кевин Спейси, Аннетт Бенинг, Тора Бёрч, Уэс Бентли, Мена Сувари",Сэм Мендес,,,18+,https://www.kinopoisk.ru/film/351/
77203,Покровские ворота,,1982,8.3,7.9,https://kinopoiskapiunofficial.tech/images/posters/kp/77203.jpg,"Если вы развелись, и ваша бывшая жена снова вышла замуж — это еще не значит, что вы свободны. Если вы пригласили девушку на свидание, и она пришла, это еще не значит, что она будет вашей. Но если при этом ваш сосед по коммуналке — аспирант Костик, то можете быть уверены — все будет хорошо.",140 мин,СССР,"драма, мелодрама, комедия, мюзикл","Олег Меньшиков, Леонид Броневой, Инна Ульянова, Анатолий Равикович, Елена Коренева",Михаил Козаков,,,6+,https://www.kinopoisk.ru/film/77203/
1008113,Таксист,Taeksi unjeonsa,2017,8.2,7.9,https://kinopoiskapiunofficial.tech/images/posters/kp/1008113.jpg,"В результате военного переворота в декабре 1979 года южнокорейским президентом становится Чон Ду-хван. После расстрела студенческой демонстрации в городе Кванджу местные жители решают массово выступить против режима. Диктатор бросает на подавление восстания военные части. 

В это время оказавшийся в Токио репортёр германской газеты решает проникнуть в Кванджу, чтобы донести до внешнего мира правду о том, что творится в Корее. Доставить немца в зону боевых действий и обратно должен простой сеульский таксист Ман-соп, который с утра даже не представлял, что скоро ему придется скрываться от военных патрулей.",137 мин,Корея Южная,"драма, биография, история","Сон Кан-хо, Томас Кречман, Ю Хэ-джин, Рю Джун-ёль, Пак Хёк-квон",Чан Хун,,,18+,https://www.kinopoisk.ru/film/1008113/
406,Чужие,Aliens,1986,8.1,8.4,https://kinopoiskapiunofficial.tech/images/posters/kp/406.jpg,"Чужой – совершенный организм. Идеальная машина для убийства, чье физическое превосходство сочетается с его феноменальной жаждой уничтожения. Офицер Элен Рипли и команда космического корабля Ностромо один раз уже встретилась с такой тварью. В живых осталась только Элен.

Капсула с Элен найдена спасателями после многих лет блуждания в космосе. Ей сообщают, что планета L.V. 426 колонизирована, и ей придется вернуться туда, где начался ее кошмар, ибо связь с колонистами прервалась. И вот в составе группы космического десанта Рипли отправляется на проклятую планету. Но теперь их там поджидает не один Чужой, а тысячи. Кто сможет выжить в этой войне: чудовища, способные только убивать, или люди, способные мыслить?",137 мин,"США, Великобритания","триллер, фантастика, боевик, ужасы","Сигурни Уивер, Майкл Бин, Кэрри Хенн, Пол Райзер, Лэнс Хенриксен",Джеймс Кэмерон,,,18+,https://www.kinopoisk.ru/film/406/
5928,Один дома 2: Затерянный в Нью-Йорке,Home Alone 2: Lost in New York,1992,8.0,6.9,https://kinopoiskapiunofficial.tech/images/posters/kp/5928.jpg,"Самый маленький герой Америки устраивает большой переполох в Нью-Йорке! Кевин МакКалистер вернулся! Но теперь он один не дома, а в Нью-Йорке и у него достаточно денег и кредитных карточек, чтобы превратить Большое Яблоко в собственную площадку для игр.

Но, как всегда, Кевину не суждено быть долго одному: его старые приятели ― жулики Гарри и Марв ― сбежали из тюрьмы, куда они попали стараниями Кевина. И надо же им было попасть именно в тот город, где Кевин планировал поразвлечься! Новые западни и ловушки уже ждут горе-бандитов.",119 мин,США,"приключения, комедия, семейный","Маколей Калкин, Джо Пеши, Дэниел Стерн, Тим Карри, Кэтрин О’Хара",Крис Коламбус,,,0+,https://www.kinopoisk.ru/film/5928/
437410,Темный рыцарь: Возрождение легенды,The Dark Knight Rises,2012,8.2,8.4,https://kinopoiskapiunofficial.tech/images/posters/kp/437410.jpg,"Восемь лет назад Бэтмен растворился в ночи, превратившись из героя в беглеца. Приняв на себя вину за смерть прокурора Харви Дента, он пожертвовал всем. Вместе с комиссаром Гордоном они решили, что так будет лучше для всех. Пока преступность была раздавлена антикриминальным актом Дента, ложь действовала.

Тем не менее, еще опаснее становится появление нового врага Бэйна, чье лицо закрыто маской.  Он разворачивает в Готэме чудовищную деятельность, и это вынуждает Брюса Уэйна выйти из импровизированного изгнания. Однако даже надев свой костюм, Бэтмен может проиграть Бэйну. Но с появлением хитрой воровки по прозвищу Женщина — Кошка с загадочным прошлым всё меняется.",165 мин,"США, Великобритания","триллер, драма, криминал, фантастика, боевик","Кристиан Бэйл, Том Харди, Энн Хэтэуэй, Джозеф Гордон-Левитт, Марион Котийяр",Кристофер Нолан,,,18+,https://www.kinopoisk.ru/film/437410/
495518,Один день,One Day,2011,7.8,7.0,https://kinopoiskapiunofficial.tech/images/posters/kp/495518.jpg,"Эмма романтична, остра на язык и хочет изменить мир к лучшему. Декстер — плейбой, баловень судьбы и хочет, чтобы мир принадлежал ему. Впервые они встретились на выпускном в колледже и провели вместе только один день. А потом пришла ночь, и они решили остаться друзьями.",103 мин,"США, Великобритания","драма, мелодрама","Энн Хэтэуэй, Джим Стёрджесс, Том Мисон, Джоди Уиттакер, Тим Ки",Лоне Шерфиг,,,18+,https://www.kinopoisk.ru/film/495518/
43970,Сталкер,,1979,8.1,8.0,https://kinopoiskapiunofficial.tech/images/posters/kp/43970.jpg,"В некой запретной Зоне, по слухам, существует комната, где исполняются самые заветные желания. К этой комнате отправляются модный Писатель и авторитетный Профессор — каждый по своим причинам, о которых предпочитают не говорить. А ведет их туда Сталкер — проводник по Зоне — то ли юродивый, то ли апостол новой веры.",163 мин,СССР,"драма, детектив, фантастика, приключения","Александр Кайдановский, Анатолий Солоницын, Николай Гринько, Алиса Фрейндлих, Наташа Абрамова",Андрей Тарковский,,,12+,https://www.kinopoisk.ru/film/43970/
470553,Прислуга,The Help,2011,8.2,8.1,https://kinopoiskapiunofficial.tech/images/posters/kp/470553.jpg,"Американский Юг, на дворе 1960-е годы. Скитер только-только закончила университет и возвращается домой, в сонный городок Джексон, где никогда ничего не происходит. Она мечтает стать писательницей, вырваться в большой мир. Но для приличной девушки с Юга не пристало тешиться столь глупыми иллюзиями, приличной девушке следует выйти замуж и хлопотать по дому.

Мудрая Эйбилин на тридцать лет старше Скитер, она прислуживает в домах белых всю свою жизнь, вынянчила семнадцать детей и давно уже ничего не ждет от жизни, ибо сердце ее разбито после смерти единственного сына.

Минни - самая лучшая стряпуха во всем Джексоне, а еще она самая дерзкая служанка в городе. И острый язык не раз уже сослужил ей плохую службу. На одном месте Минни никогда подолгу не задерживается. Но с Минни лучше не связываться даже самым высокомерным белым дамочкам. Двух черных служанок и белую неопытную девушку объединяет одно - обостренное чувство справедливости и желание хоть как-то изменить порядок вещей. Смогут ли эти трое противостоять целому миру? Сумеют ли они выжить в этой борьбе?",146 мин,"США, Индия",драма,"Эмма Стоун, Виола Дэвис, Брайс Даллас Ховард, Октавия Спенсер, Джессика Честейн",Тейт Тейлор,,,12+,https://www.kinopoisk.ru/film/470553/
838,Человек-паук,Spider-Man,2002,7.8,7.4,https://kinopoiskapiunofficial.tech/images/posters/kp/838.jpg,"Питер Паркер – обыкновенный школьник. Однажды он отправился с классом на экскурсию, где его кусает странный паук-мутант. Через время парень почувствовал в себе нечеловеческую силу и ловкость в движении, а главное – умение лазать по стенам и метать стальную паутину. Свои способности он направляет на защиту слабых. Так Питер становится настоящим супергероем по имени Человек-паук, который помогает людям и борется с преступностью. Но там, где есть супергерой, рано или поздно всегда объявляется и суперзлодей...",121 мин,США,"фантастика, приключения, боевик","Тоби Магуайр, Уиллем Дефо, Кирстен Данст, Джеймс Франко, Клифф Робертсон",Сэм Рэйми,,,12+,https://www.kinopoisk.ru/film/838/
77283,Тот самый Мюнхгаузен,,1979,8.4,8.3,https://kinopoiskapiunofficial.tech/images/posters/kp/77283.jpg,"Комическая фантазия о жизни, любви и смерти знаменитого барона Мюнхгаузена, жившего в XVIII веке и ставшего героем многих веселых книг и преданий, опирается на персонажей и эпизоды знаменитого романа Р. Распе, но по сути является самостоятельным произведением.

«Мыслящий человек просто обязан время от времени поднимать себя за волосы» - похоже, это и удается авторам картины. Барон хочет жениться на любимой им Марте, но церковь отказывается обвенчать их, так как имеется живая жена, «усмирявшая его 20 лет». Уставшая Марта хочет, чтобы барон стал таким, как все, но барон этого не хочет, да и не может.

Герцог разрешит брак только в том случае, если барон письменно подтвердит, что все его истории лживы, а он сам - обыкновенный человек.",134 мин,СССР,"драма, фэнтези, комедия","Олег Янковский, Инна Чурикова, Елена Коренева, Игорь Кваша, Александр Абдулов",Марк Захаров,,,0+,https://www.kinopoisk.ru/film/77283/
44467,Гараж,,1979,8.1,8.0,https://kinopoiskapiunofficial.tech/images/posters/kp/44467.jpg,"На заседании гаражного кооператива предстоит выбрать четырех «крайних», которые должны сами отказаться от будущего собственного гаража. Но выбора, в общем-то, и нет — правление кооператива уже составило список сокращаемых, который собранию надо лишь утвердить.",96 мин,СССР,"драма, комедия","Валентин Гафт, Ия Саввина, Лия Ахеджакова, Андрей Мягков, Георгий Бурков",Эльдар Рязанов,,,12+,https://www.kinopoisk.ru/film/44467/
627,Изгой,Cast Away,2000,8.3,7.8,https://kinopoiskapiunofficial.tech/images/posters/kp/627.jpg,"Инспектор логистической компании FedEx Чак Ноланд — трудоголик, у которого нет времени даже на собственную невесту. Во время очередной командировки самолет с Ноландом падает в Тихий океан. Чак, единственный, кому посчастливилось спастись, оказывается на необитаемом острове, где ему придется бороться за выживание.",143 мин,США,"драма, мелодрама, приключения","Том Хэнкс, Хелен Хант, Крис Нот, Ник Сирси, Дженифер Льюис",Роберт Земекис,,,12+,https://www.kinopoisk.ru/film/627/
442568,Воин,Warrior,2011,8.0,8.1,https://kinopoiskapiunofficial.tech/images/posters/kp/442568.jpg,"Томми Конлон - молодой боец, вернувшийся домой после долгого отсутствия, чтобы приготовиться к участию в большом турнире. Отец-пьяница, в прошлом талантливый боксер, берется тренировать сына.",140 мин,США,"драма, спорт","Джоэл Эдгертон, Том Харди, Ник Нолти, Дженнифер Моррисон, Фрэнк Грилло",Гэвин О’Коннор,,,12+,https://www.kinopoisk.ru/film/442568/
368937,Приключения Шерлока Холмса и доктора Ватсона: Охота на тигра,,1980,8.4,8.3,https://kinopoiskapiunofficial.tech/images/posters/kp/368937.jpg,"Доктор Ватсон рано похоронил своего друга в водах Рейхенбахского водопада. Шерлок Холмс не так прост. Он воскрес из мертвых, чтобы вступить в схватку с последним безжалостным убийцей из шайки гения преступного мира профессора Мориарти...",65 мин,СССР,"криминал, детектив","Василий Ливанов, Виталий Соломин, Рина Зелёная, Борислав Брондуков, Игорь Дмитриев",Игорь Масленников,,,6+,https://www.kinopoisk.ru/film/368937/
39259,Профессионал,Le professionnel,1981,8.2,7.4,https://kinopoiskapiunofficial.tech/images/posters/kp/39259.jpg,"Убить президента африканской республики. Такое задание получил секретный агент Жослен Бомон. Внезапно политика изменилась, и французское правительство сдает героя африканским властям. Сбежав с каторги, волк-одиночка возвращается на родину с одной целью: довести задание до конца. А чернокожий лидер как раз приезжает во Францию.",108 мин,Франция,"триллер, драма, криминал, боевик","Жан-Поль Бельмондо, Жан Дезайи, Сирил Клер, Мари-Кристин Декуар, Элизабет Маргони",Жорж Лотнер,,,18+,https://www.kinopoisk.ru/film/39259/
910353,Выстрел в пустоту,Shot Caller,2015,7.7,7.3,https://kinopoiskapiunofficial.tech/images/posters/kp/910353.jpg,"Будучи нетрезвым, успешный биржевой маклер Джейкоб Харлон попадает в автомобильную аварию, в которой погибает его коллега по работе. Оказавшись за решёткой, мужчина быстро принимает жестокие правила игры и вскоре завоёвывает авторитет. Всё глубже погружаясь в мир тюремного криминала, Джейкоб вскоре понимает, что в прежней жизни ему уже нет места.",120 мин,США,"триллер, драма, криминал","Николай Костер-Вальдау, Омари Хардвик, Лейк Белл, Джон Бернтал, Эмори Коэн",Рик Роман Во,,,18+,https://www.kinopoisk.ru/film/910353/
959365,Невидимый гость,Contratiempo,2016,7.9,8.0,https://kinopoiskapiunofficial.tech/images/posters/kp/959365.jpg,"Молодого бизнесмена Адриана Дориа обвиняют в убийстве любовницы, и он решает воспользоваться услугами Вирджинии Гудман, лучшего в стране специалиста по выходу из самых сложных ситуаций. Адриан содержится под домашним арестом, а завтра состоится судебное заседание, поэтому вечером к нему приходит Вирджиния, чтобы придумать наилучшую стратегию защиты. Для неё это последнее дело, и она не собирается его проигрывать.",106 мин,Испания,"триллер, криминал, детектив","Марио Касас, Ана Вахенер, Хосе Коронадо, Барбара Ленни, Франсеск Орелья",Ориол Паоло,,,18+,https://www.kinopoisk.ru/film/959365/
455194,Пленницы,Prisoners,2013,7.8,8.2,https://kinopoiskapiunofficial.tech/images/posters/kp/455194.jpg,"Келлер Довер сталкивается с самым большим кошмаром каждого родителя: его шестилетняя дочь пропала вместе с подругой. Время бежит, девочки не возвращаются, и паника достигает своего предела. Единственная зацепка - обветшалый фургончик, который был припаркован на их улице, когда девочки играли во дворе. Детектив Локки, возглавляющий расследование, арестовывает его водителя, Алекса Джонса, но вскоре полиция вынуждена его отпустить из-за нехватки улик. Полиция медлит, а обезумевший от горя отец берет дело в свои руки. Но как далеко готов зайти Келлер в поисках девочек?",153 мин,США,"триллер, драма, криминал, детектив","Хью Джекман, Джейк Джилленхол, Виола Дэвис, Мария Белло, Терренс Ховард",Дени Вильнёв,,,18+,https://www.kinopoisk.ru/film/455194/
102124,Пираты Карибского моря: На краю света,Pirates of the Caribbean: At World's End,2007,8.1,7.1,https://kinopoiskapiunofficial.tech/images/posters/kp/102124.jpg,"Новые приключения Джека Воробья и его друзей Уилла Тернера и Элизабет Суонн. На этот раз Уиллу и Элизабет придется объединиться с самим Капитаном Барбоссой для того, чтобы отправиться на край света и спасти своего друга — Джека. Ситуация осложняется тем, что Элизабет попадает к сингапурским пиратам…",169 мин,США,"приключения, боевик, фэнтези","Джонни Депп, Джеффри Раш, Орландо Блум, Кира Найтли, Том Холландер",Гор Вербински,,,12+,https://www.kinopoisk.ru/film/102124/
463694,Землетрясение,Tangshan da dizhen,2010,8.0,7.5,https://kinopoiskapiunofficial.tech/images/posters/kp/463694.jpg,"28 июля 1976 года в Таншане провинции Хэбэй произошло землетрясение, которое длилось меньше чем полминуты, но унесло несколько сотен тысяч жизней. Эти секунды поставили мать перед ужасным выбором — спасти сына или дочь, что обернулось грузом вины на десятилетия.",139 мин,"Гонконг, Китай","драма, история","Сюй Фань, Чжан Цзинчу, Ян Лисинь, Чэнь Даомин, Чэнь Цзинь",Фэн Сяоган,,,18+,https://www.kinopoisk.ru/film/463694/
89515,Гарри Поттер и Принц-полукровка,Harry Potter and the Half-Blood Prince,2009,7.8,7.6,https://kinopoiskapiunofficial.tech/images/posters/kp/89515.jpg,"Теперь не только мир волшебников, но и мир маглов ощущает на себе всевозрастающую силу Волан-де-Морта, а Хогвартс уже никак не назовешь надежным убежищем. Гарри подозревает, что в самом замке затаилась некая опасность, но Дамблдор больше сосредоточен на том, чтобы подготовить его к финальной схватке, которая, как он знает, уже не за горами. Вместе они пытаются разгадать секрет бессмертия Волан-де-Морта, а для этого Дамблдор приглашает на должность преподавателя по зельеварению своего старинного друга и коллегу — профессора Горация Слизнорта.",153 мин,"США, Великобритания","приключения, фэнтези, семейный","Дэниэл Рэдклифф, Руперт Гринт, Эмма Уотсон, Майкл Гэмбон, Джим Бродбент",Дэвид Йейтс,,,12+,https://www.kinopoisk.ru/film/89515/
507,Терминатор,The Terminator,1984,8.0,8.1,https://kinopoiskapiunofficial.tech/images/posters/kp/507.jpg,"История противостояния солдата Кайла Риза и киборга-терминатора, прибывших в 1984 год из пост-апокалиптического будущего, где миром правят машины-убийцы, а человечество находится на грани вымирания.",108 мин,"США, Великобритания","триллер, фантастика, боевик","Арнольд Шварценеггер, Майкл Бин, Линда Хэмилтон, Пол Уинфилд, Лэнс Хенриксен",Джеймс Кэмерон,,,18+,https://www.kinopoisk.ru/film/507/
4695,Лицо со шрамом,Scarface,1983,8.2,8.3,https://kinopoiskapiunofficial.tech/images/posters/kp/4695.jpg,"Весной 1980 года был открыт порт Мэйриэл Харбор, и тысячи кубинских беженцев ринулись в Соединенные Штаты на поиски Американской Мечты. Один из них нашел ее на залитых солнцем улицах Майами. Богатство, власть и страсть превзошли даже самые невероятные его мечты. Его звали Тони Монтана. Мир запомнил его под другим именем — Лицо со шрамом.",170 мин,США,"драма, криминал, боевик","Аль Пачино, Стивен Бауэр, Мишель Пфайффер, Мэри Элизабет Мастрантонио, Роберт Лоджа",Брайан Де Пальма,,,18+,https://www.kinopoisk.ru/film/4695/
589290,Бегущий по лезвию 2049,Blade Runner 2049,2017,7.8,8.0,https://kinopoiskapiunofficial.tech/images/posters/kp/589290.jpg,"В недалеком будущем мир населен людьми и репликантами, созданными выполнять самую тяжелую работу. Работа офицера полиции Кей — держать репликантов под контролем в условиях нарастающего напряжения. Он случайно становится обладателем секретной информации, которая ставит под угрозу существование всего человечества. Желая найти ключ к разгадке, Кей решает разыскать Рика Декарда — бывшего офицера специального подразделения полиции Лос-Анджелеса, который бесследно исчез много лет назад.",164 мин,"США, Испания, Канада","триллер, драма, фантастика, боевик","Райан Гослинг, Харрисон Форд, Ана де Армас, Сильвия Хукс, Робин Райт",Дени Вильнёв,,,18+,https://www.kinopoisk.ru/film/589290/
195434,Старикам тут не место,No Country for Old Men,2007,7.8,8.2,https://kinopoiskapiunofficial.tech/images/posters/kp/195434.jpg,"Обычный работяга обнаруживает в пустыне гору трупов, набитый героином грузовик и соблазнительную сумму в два миллиона долларов наличными. Он решает взять деньги себе, и результатом становится волна насилия, которую не может остановить вся полиция Западного Техаса.",122 мин,США,"триллер, драма, криминал, вестерн","Томми Ли Джонс, Джош Бролин, Хавьер Бардем, Келли Макдоналд, Вуди Харрельсон","Итан Коэн, Джоэл Коэн",,,18+,https://www.kinopoisk.ru/film/195434/
3793,Константин: Повелитель тьмы,Constantine,2005,7.9,7.0,https://kinopoiskapiunofficial.tech/images/posters/kp/3793.jpg,"Джону Константину удалось не только побывать в аду, но и вернуться обратно. Родившись с неугодным самому себе талантом — способностью распознавать помесь ангелов и демонов, которые бродят по земле в облике людей, — Константин под давлением обстоятельств пытается совершить самоубийство, лишь бы избавиться от мучительных видений. Но неудачно. Воскрешенный против собственной воли он снова оказывается в мире живых. Теперь, отмеченный печатью суицида и получивший временное право на жизнь, он патрулирует границу, разделяющую рай и ад, тщетно надеясь на обретение спасения путем сражения с земными ставленниками зла.",121 мин,"США, Германия","детектив, боевик, фэнтези, ужасы","Киану Ривз, Рэйчел Вайс, Шайа ЛаБаф, Джимон Хонсу, Макс Бейкер",Фрэнсис Лоуренс,,,18+,https://www.kinopoisk.ru/film/3793/
976636,Большая игра,Molly's Game,2017,7.8,7.4,https://kinopoiskapiunofficial.tech/images/posters/kp/976636.jpg,"После очередной травмы могулистка Молли Блум решает завязать со спортом и пожить обычной жизнью. Так получается, что девушка сначала работает хостесс на нелегальных покерных играх, а вскоре и сама становится организатором подпольного казино для знаменитостей, миллионеров, членов королевских семей и других любителей в мгновение ока спустить целое состояние.

",140 мин,"США, Канада, Китай","драма, криминал, биография","Джессика Честейн, Идрис Эльба, Кевин Костнер, Майкл Сера, Джереми Стронг",Аарон Соркин,,,18+,https://www.kinopoisk.ru/film/976636/
944098,"Три билборда на границе Эббинга, Миссури","Three Billboards Outside Ebbing, Missouri",2017,8.1,8.1,https://kinopoiskapiunofficial.tech/images/posters/kp/944098.jpg,"Спустя несколько месяцев после убийства дочери Милдред Хейс преступники так и не найдены. Отчаявшаяся женщина решается на смелый шаг - арендует на въезде в город три билборда и оставляет на них послание главе полиции Уильяму Уиллоуби. Когда в ситуацию оказывается втянут ещё и заместитель шерифа Диксон, инфантильный маменькин сынок со склонностью к насилию, борьба между Милдред и властями города только усугубляется.",115 мин,"США, Великобритания","драма, криминал","Фрэнсис Макдорманд, Сэм Рокуэлл, Вуди Харрельсон, Лукас Хеджес, Калеб Лэндри Джонс",Мартин Макдона,,,18+,https://www.kinopoisk.ru/film/944098/
485261,Убойные каникулы,Tucker and Dale vs Evil,2010,7.7,7.5,https://kinopoiskapiunofficial.tech/images/posters/kp/485261.jpg,"Группа студентов отправляется за город, чтобы вовсю оторваться на выходных: попить пивка, поплавать в озере и подышать чистым воздухом. Но в первый же день они сталкиваются с неотёсанными фермерами Такером и Дейлом, которые тоже решили как следует оттянуться на природе. Приняв этих на вид диковатых, но безобидных ребят за злобных маньяков, горожане решают дать деревенщине жёсткий отпор.",85 мин,"США, Великобритания, Индия, Канада","триллер, комедия","Тайлер Лабин, Алан Тьюдик, Катрина Боуден, Джесси Мосс, Филип Грэйнджер",Илай Крэйг,,,18+,https://www.kinopoisk.ru/film/485261/
959606,Работа без авторства,Werk ohne Autor,2018,8.1,7.7,https://kinopoiskapiunofficial.tech/images/posters/kp/959606.jpg,"Молодой художник Курт Барнерт сбегает из Восточной Германии в Западную, чтобы учиться живописи и свободно работать. Однако болезненное прошлое дает о себе знать.",189 мин,"США, Германия, Италия","драма, мелодрама, биография, военный","Том Шиллинг, Себастьян Кох, Паула Бер, Саския Розендаль, Оливер Мазуччи",Флориан Хенкель фон Доннерсмарк,,,18+,https://www.kinopoisk.ru/film/959606/
336,Пролетая над гнездом кукушки,One Flew Over the Cuckoo's Nest,1975,8.5,8.7,https://kinopoiskapiunofficial.tech/images/posters/kp/336.jpg,"Рэндла Патрика Макмёрфи, патологического преступника и бунтаря, переводят из колонии в психиатрическую клинику, чтобы установить, является он душевнобольным или нет. В клинике он обнаруживает, что отделение контролирует хладнокровная, строгая и одержимая распорядком старшая медсестра Милдред Рэтчед. Макмёрфи намерен не подчиняться абсурдным, на его взгляд, правилам и одновременно повеселиться от души. Его бунтарская натура заражает других пациентов, но сестра Рэтчед решительно настроена пресечь это.",133 мин,США,драма,"Джек Николсон, Луиза Флетчер, Уилл Сэмпсон, Брэд Дуриф, Уильям Редфилд",Милош Форман,,,18+,https://www.kinopoisk.ru/film/336/
1134493,Звук свободы,Sound of Freedom,2023,8.1,7.6,https://kinopoiskapiunofficial.tech/images/posters/kp/1134493.jpg,"Оперативник Министерства внутренней безопасности Тим Баллард разочаровался в системе — много лет он выслеживал и ловил педофилов, но не вызволил из лап работорговцев ни одного ребёнка. Тим втирается в доверие к недавно пойманному распространителю детского порно, убеждает его, что он «свой», и вот уже из Мексики ему везут восьмилетнего мальчика. Маленький Мигель становится первым освобождённым из множества детей, проданных в сексуальное рабство в Латинской Америке, и Тим решает во что бы то ни стало разыскать его сестрёнку.",131 мин,"США, Мексика","триллер, драма, криминал","Джеймс Кэвизел, Билл Кэмп, Хавьер Годино, Ессика Боррото Перримен, Эдуардо Верастеги",Алехандро Гомес Монтеверде,,,18+,https://www.kinopoisk.ru/film/1134493/
